Date,Value,neighborhood,category
2010-01-31,807.21393034826,Back Bay,buy
2010-01-31,192.6514153167,South Dorchester,buy
2010-01-31,461.44230769231,Charlestown,buy
2010-01-31,400.88211708099,South Boston,buy
2010-01-31,464.42787482375,Charlestown,buy
2010-01-31,802.61437908497,Back Bay,buy
2010-01-31,400.88211708099,South Boston,buy
2010-01-31,266.54578422484,West Roxbury,buy
2010-01-31,251.06026785714,Roslindale,buy
2010-01-31,251.64620535714,Roslindale,buy
2010-01-31,305.04219374443,Jamaica Plain,buy
2010-01-31,617.51497005988,North End,buy
2010-01-31,235.01259445844,East Boston,buy
2010-01-31,618.52424887834,North End,buy
2010-01-31,235.25992041763,East Boston,buy
2010-01-31,197.50940897229,Hyde Park,buy
2010-01-31,353.57464590415,Brighton,buy
2010-01-31,203.78198905051,South Dorchester,buy
2010-01-31,202.08937146338,Hyde Park,buy
2010-01-31,296.34519110426,Jamaica Plain,buy
2010-01-31,266.15535479899,West Roxbury,buy
2010-01-31,622.2850123838,South End,buy
2010-01-31,617.66460778258,South End,buy
2010-01-31,351.06531123799,Brighton,buy
2010-02-28,622.62729167105,North End,buy
2010-02-28,228.22083835543,East Boston,buy
2010-02-28,228.0701754386,East Boston,buy
2010-02-28,269.18918918919,West Roxbury,buy
2010-02-28,622.07792207792,North End,buy
2010-02-28,360.853432282,Brighton,buy
2010-02-28,817.45012838238,Back Bay,buy
2010-02-28,318.55030586942,Jamaica Plain,buy
2010-02-28,254.51030927835,Roslindale,buy
2010-02-28,194.54191033138,Hyde Park,buy
2010-02-28,318.28528072838,Jamaica Plain,buy
2010-02-28,612.85714285714,South End,buy
2010-02-28,254.92381390476,Roslindale,buy
2010-02-28,269.84126984127,West Roxbury,buy
2010-02-28,470.98515519568,Charlestown,buy
2010-02-28,401.0582010582,South Boston,buy
2010-02-28,360.853432282,Brighton,buy
2010-02-28,805.40618412872,Back Bay,buy
2010-02-28,211.68845682703,South Dorchester,buy
2010-02-28,196.60137750578,South Dorchester,buy
2010-02-28,194.23878265174,Hyde Park,buy
2010-02-28,402.04445009086,South Boston,buy
2010-02-28,467.41344195519,Charlestown,buy
2010-02-28,616.56772990026,South End,buy
2010-03-31,281.14143920596,West Roxbury,buy
2010-03-31,206.23361456695,South Dorchester,buy
2010-03-31,231.54138494852,East Boston,buy
2010-03-31,362.96992481203,Brighton,buy
2010-03-31,198.93419884141,Hyde Park,buy
2010-03-31,597.96558227251,South End,buy
2010-03-31,620.75471698113,North End,buy
2010-03-31,466.10169491525,Charlestown,buy
2010-03-31,214.43894389439,South Dorchester,buy
2010-03-31,402.68987341772,South Boston,buy
2010-03-31,617.51497005988,North End,buy
2010-03-31,362.96992481203,Brighton,buy
2010-03-31,262.86852589641,Roslindale,buy
2010-03-31,281.38862083755,West Roxbury,buy
2010-03-31,782.67242220271,Back Bay,buy
2010-03-31,611.94029850746,South End,buy
2010-03-31,265.13682738777,Roslindale,buy
2010-03-31,228.37150127226,East Boston,buy
2010-03-31,467.13147410359,Charlestown,buy
2010-03-31,402.68987341772,South Boston,buy
2010-03-31,317.05426356589,Jamaica Plain,buy
2010-03-31,316.46825396825,Jamaica Plain,buy
2010-03-31,791.55672823219,Back Bay,buy
2010-03-31,200.98730606488,Hyde Park,buy
2010-04-30,306.4043915828,Jamaica Plain,buy
2010-04-30,598.28886223954,South End,buy
2010-04-30,357.93972109762,Brighton,buy
2010-04-30,246.26187757432,East Boston,buy
2010-04-30,248.65916955017,Roslindale,buy
2010-04-30,785.63839650339,Back Bay,buy
2010-04-30,466.38418079096,Charlestown,buy
2010-04-30,282.36245954693,West Roxbury,buy
2010-04-30,281.99913100803,West Roxbury,buy
2010-04-30,223.26255178819,South Dorchester,buy
2010-04-30,592.81437125749,North End,buy
2010-04-30,403.37710060244,South Boston,buy
2010-04-30,241.37168141593,East Boston,buy
2010-04-30,793.59909831885,Back Bay,buy
2010-04-30,618.27956989247,South End,buy
2010-04-30,308.18474229925,Jamaica Plain,buy
2010-04-30,247.46287128713,Roslindale,buy
2010-04-30,359.52028339246,Brighton,buy
2010-04-30,216.3262200689,South Dorchester,buy
2010-04-30,589.28571428571,North End,buy
2010-04-30,467.13147410359,Charlestown,buy
2010-04-30,199.46658280464,Hyde Park,buy
2010-04-30,199.92857142857,Hyde Park,buy
2010-04-30,404.48239060832,South Boston,buy
2010-05-31,591.0500427716,North End,buy
2010-05-31,214.5102755926,South Dorchester,buy
2010-05-31,280.65638770643,West Roxbury,buy
2010-05-31,254.10104475285,Roslindale,buy
2010-05-31,256.59220041322,Roslindale,buy
2010-05-31,242.59787232079,East Boston,buy
2010-05-31,468.76920112273,Charlestown,buy
2010-05-31,355.95930232558,Brighton,buy
2010-05-31,310.63839699304,Jamaica Plain,buy
2010-05-31,784.90926759195,Back Bay,buy
2010-05-31,617.94398993967,South End,buy
2010-05-31,280.1713362069,West Roxbury,buy
2010-05-31,311.15434500649,Jamaica Plain,buy
2010-05-31,592.81807671785,North End,buy
2010-05-31,470.40870645295,Charlestown,buy
2010-05-31,775.86206896552,Back Bay,buy
2010-05-31,242.59787232079,East Boston,buy
2010-05-31,197.39069111424,Hyde Park,buy
2010-05-31,196.73028005494,Hyde Park,buy
2010-05-31,404.88257515718,South Boston,buy
2010-05-31,355.95930232558,Brighton,buy
2010-05-31,404.62962962963,South Boston,buy
2010-05-31,636.20539124741,South End,buy
2010-05-31,220.62807045784,South Dorchester,buy
2010-06-30,195.88169064994,Hyde Park,buy
2010-06-30,304.76366925781,Jamaica Plain,buy
2010-06-30,281.63580246914,West Roxbury,buy
2010-06-30,281.18827160494,West Roxbury,buy
2010-06-30,410.3070622454,South Boston,buy
2010-06-30,214.90528275801,South Dorchester,buy
2010-06-30,595.38409703504,North End,buy
2010-06-30,224.13793103448,East Boston,buy
2010-06-30,596.42857142857,North End,buy
2010-06-30,624.41314553991,South End,buy
2010-06-30,251.40186915888,Roslindale,buy
2010-06-30,352.18834960111,Brighton,buy
2010-06-30,760.092272203,Back Bay,buy
2010-06-30,227.25883893496,East Boston,buy
2010-06-30,251.44817073171,Roslindale,buy
2010-06-30,458.70924595004,Charlestown,buy
2010-06-30,197.3221117062,Hyde Park,buy
2010-06-30,458.70924595004,Charlestown,buy
2010-06-30,352.18834960111,Brighton,buy
2010-06-30,643.14516129032,South End,buy
2010-06-30,304.53752181501,Jamaica Plain,buy
2010-06-30,408.97435897436,South Boston,buy
2010-06-30,769.71412788289,Back Bay,buy
2010-06-30,203.72780503578,South Dorchester,buy
2010-07-31,212.4773960217,South Dorchester,buy
2010-07-31,461.29161652627,Charlestown,buy
2010-07-31,247.28160074569,Roslindale,buy
2010-07-31,306.21642363776,Jamaica Plain,buy
2010-07-31,278.65187713311,West Roxbury,buy
2010-07-31,420.55842417288,South Boston,buy
2010-07-31,760.092272203,Back Bay,buy
2010-07-31,307.30659025788,Jamaica Plain,buy
2010-07-31,247.42774082096,Roslindale,buy
2010-07-31,420.3679369251,South Boston,buy
2010-07-31,769.71412788289,Back Bay,buy
2010-07-31,342.96028880866,Brighton,buy
2010-07-31,460.49883449883,Charlestown,buy
2010-07-31,636.03275705187,South End,buy
2010-07-31,196.09771036834,Hyde Park,buy
2010-07-31,342.8387735353,Brighton,buy
2010-07-31,217.91044776119,South Dorchester,buy
2010-07-31,583.11288692937,North End,buy
2010-07-31,220.05567807455,East Boston,buy
2010-07-31,276.59830570453,West Roxbury,buy
2010-07-31,220.05567807455,East Boston,buy
2010-07-31,195.51460929456,Hyde Park,buy
2010-07-31,622.18268090154,South End,buy
2010-07-31,583.76963350785,North End,buy
2010-08-31,219.3535483871,East Boston,buy
2010-08-31,770.71577071577,Back Bay,buy
2010-08-31,455.15094149912,Charlestown,buy
2010-08-31,219.66955918633,East Boston,buy
2010-08-31,621.95812110922,South End,buy
2010-08-31,415.0641025641,South Boston,buy
2010-08-31,196.69599035091,Hyde Park,buy
2010-08-31,238.84835134123,Roslindale,buy
2010-08-31,592.07920792079,North End,buy
2010-08-31,333.33333333333,Brighton,buy
2010-08-31,306.4043915828,Jamaica Plain,buy
2010-08-31,280.0,West Roxbury,buy
2010-08-31,755.11534498349,Back Bay,buy
2010-08-31,451.04637688127,Charlestown,buy
2010-08-31,633.7890625,South End,buy
2010-08-31,415.11627906977,South Boston,buy
2010-08-31,302.87648054146,Jamaica Plain,buy
2010-08-31,276.11697806661,West Roxbury,buy
2010-08-31,214.65098494016,South Dorchester,buy
2010-08-31,593.20941528115,North End,buy
2010-08-31,333.33333333333,Brighton,buy
2010-08-31,239.42700631199,Roslindale,buy
2010-08-31,210.0,South Dorchester,buy
2010-08-31,196.06986899563,Hyde Park,buy
2010-09-30,641.9708851848,South End,buy
2010-09-30,331.16554054054,Brighton,buy
2010-09-30,201.88022284123,Hyde Park,buy
2010-09-30,221.41350210971,East Boston,buy
2010-09-30,620.11021687506,North End,buy
2010-09-30,208.41767881242,South Dorchester,buy
2010-09-30,783.23011837191,Back Bay,buy
2010-09-30,399.79859013092,South Boston,buy
2010-09-30,776.08059088327,Back Bay,buy
2010-09-30,201.54460192148,Hyde Park,buy
2010-09-30,399.79859013092,South Boston,buy
2010-09-30,454.44191343964,Charlestown,buy
2010-09-30,452.75805570726,Charlestown,buy
2010-09-30,222.61448172817,East Boston,buy
2010-09-30,304.35501787159,Jamaica Plain,buy
2010-09-30,280.08566810345,West Roxbury,buy
2010-09-30,306.25,Jamaica Plain,buy
2010-09-30,621.06918238994,North End,buy
2010-09-30,282.44290123457,West Roxbury,buy
2010-09-30,624.01678028317,South End,buy
2010-09-30,201.90895741556,South Dorchester,buy
2010-09-30,331.16554054054,Brighton,buy
2010-09-30,239.42700631199,Roslindale,buy
2010-09-30,240.54787059787,Roslindale,buy
2010-10-31,237.38557530091,Roslindale,buy
2010-10-31,262.50314465409,West Roxbury,buy
2010-10-31,207.11999369653,South Dorchester,buy
2010-10-31,328.88199424572,Brighton,buy
2010-10-31,201.86915887851,Hyde Park,buy
2010-10-31,201.90895741556,South Dorchester,buy
2010-10-31,628.9572815026,South End,buy
2010-10-31,305.87341437632,Jamaica Plain,buy
2010-10-31,740.07036448695,Back Bay,buy
2010-10-31,462.76595744681,Charlestown,buy
2010-10-31,620.11021687506,North End,buy
2010-10-31,457.36434108527,Charlestown,buy
2010-10-31,328.76712328767,Brighton,buy
2010-10-31,620.11021687506,North End,buy
2010-10-31,240.00872126686,Roslindale,buy
2010-10-31,201.86915887851,Hyde Park,buy
2010-10-31,605.55555555556,South End,buy
2010-10-31,265.09911242604,West Roxbury,buy
2010-10-31,400.09086594668,South Boston,buy
2010-10-31,223.81546134663,East Boston,buy
2010-10-31,748.12974911047,Back Bay,buy
2010-10-31,400.38314176245,South Boston,buy
2010-10-31,233.74100719424,East Boston,buy
2010-10-31,306.56758040678,Jamaica Plain,buy
2010-11-30,325.14563106796,Brighton,buy
2010-11-30,401.09587612703,South Boston,buy
2010-11-30,324.82447116312,Brighton,buy
2010-11-30,253.25520833333,West Roxbury,buy
2010-11-30,639.21363040629,South End,buy
2010-11-30,754.56261799874,Back Bay,buy
2010-11-30,201.16395663957,South Dorchester,buy
2010-11-30,194.93670886076,South Dorchester,buy
2010-11-30,452.75805570726,Charlestown,buy
2010-11-30,302.04390613172,Jamaica Plain,buy
2010-11-30,400.38314176245,South Boston,buy
2010-11-30,622.19451371571,North End,buy
2010-11-30,458.43230699307,Charlestown,buy
2010-11-30,202.02177293935,Hyde Park,buy
2010-11-30,752.16139115988,Back Bay,buy
2010-11-30,622.19451371571,North End,buy
2010-11-30,254.86274509804,West Roxbury,buy
2010-11-30,215.23109243697,East Boston,buy
2010-11-30,237.99473780479,Roslindale,buy
2010-11-30,610.92993477652,South End,buy
2010-11-30,213.3881841429,East Boston,buy
2010-11-30,205.22979397781,Hyde Park,buy
2010-11-30,302.04390613172,Jamaica Plain,buy
2010-11-30,234.89932885906,Roslindale,buy
2010-12-31,302.13047115221,Jamaica Plain,buy
2010-12-31,241.44923190773,Roslindale,buy
2010-12-31,251.02706227584,West Roxbury,buy
2010-12-31,616.45432390494,North End,buy
2010-12-31,241.27475247525,Roslindale,buy
2010-12-31,617.41628488174,South End,buy
2010-12-31,302.34833659491,Jamaica Plain,buy
2010-12-31,250.64265310852,West Roxbury,buy
2010-12-31,612.45925628066,North End,buy
2010-12-31,196.52475721614,Hyde Park,buy
2010-12-31,215.61338289963,East Boston,buy
2010-12-31,327.48020453885,Brighton,buy
2010-12-31,215.23109243697,East Boston,buy
2010-12-31,593.22715572716,South End,buy
2010-12-31,193.51851851852,South Dorchester,buy
2010-12-31,454.42424242424,Charlestown,buy
2010-12-31,460.84546084546,Charlestown,buy
2010-12-31,199.0,South Dorchester,buy
2010-12-31,327.71535580524,Brighton,buy
2010-12-31,395.40316242082,South Boston,buy
2010-12-31,768.78612716763,Back Bay,buy
2010-12-31,196.06986899563,Hyde Park,buy
2010-12-31,760.76807228916,Back Bay,buy
2010-12-31,397.46543778802,South Boston,buy
2011-01-31,768.41368214052,Back Bay,buy
2011-01-31,617.82405276883,South End,buy
2011-01-31,260.38503441787,West Roxbury,buy
2011-01-31,444.83985765125,Charlestown,buy
2011-01-31,335.03836317136,Brighton,buy
2011-01-31,596.66381522669,South End,buy
2011-01-31,302.86498955349,Jamaica Plain,buy
2011-01-31,223.73356401384,East Boston,buy
2011-01-31,190.35232937699,South Dorchester,buy
2011-01-31,223.73356401384,East Boston,buy
2011-01-31,609.85267592002,North End,buy
2011-01-31,195.36128456735,Hyde Park,buy
2011-01-31,399.08146803791,South Boston,buy
2011-01-31,248.08673469388,Roslindale,buy
2011-01-31,617.51891463603,North End,buy
2011-01-31,197.72501021346,South Dorchester,buy
2011-01-31,446.64536741214,Charlestown,buy
2011-01-31,248.08673469388,Roslindale,buy
2011-01-31,303.38164251208,Jamaica Plain,buy
2011-01-31,397.46543778802,South Boston,buy
2011-01-31,758.88805740758,Back Bay,buy
2011-01-31,194.55747760299,Hyde Park,buy
2011-01-31,260.38503441787,West Roxbury,buy
2011-01-31,335.35805626598,Brighton,buy
2011-02-28,303.38164251208,Jamaica Plain,buy
2011-02-28,215.4222376683,East Boston,buy
2011-02-28,190.45220710256,Hyde Park,buy
2011-02-28,613.7573964497,North End,buy
2011-02-28,337.44645028888,Brighton,buy
2011-02-28,444.04264538122,Charlestown,buy
2011-02-28,190.45220710256,Hyde Park,buy
2011-02-28,443.57272178636,Charlestown,buy
2011-02-28,757.28770595691,Back Bay,buy
2011-02-28,195.46729001147,South Dorchester,buy
2011-02-28,241.27475247525,Roslindale,buy
2011-02-28,338.69526362824,Brighton,buy
2011-02-28,259.42734430923,West Roxbury,buy
2011-02-28,758.88805740758,Back Bay,buy
2011-02-28,397.46543778802,South Boston,buy
2011-02-28,215.23109243697,East Boston,buy
2011-02-28,241.27475247525,Roslindale,buy
2011-02-28,397.25863425302,South Boston,buy
2011-02-28,181.50623885918,South Dorchester,buy
2011-02-28,598.63538527766,South End,buy
2011-02-28,303.38164251208,Jamaica Plain,buy
2011-02-28,258.83903847287,West Roxbury,buy
2011-02-28,611.9058721379,North End,buy
2011-02-28,617.99410029498,South End,buy
2011-03-31,615.21739130435,South End,buy
2011-03-31,740.88050314465,Back Bay,buy
2011-03-31,195.02677888294,Hyde Park,buy
2011-03-31,218.18690542809,East Boston,buy
2011-03-31,198.89933719967,South Dorchester,buy
2011-03-31,443.57272178636,Charlestown,buy
2011-03-31,620.94113101069,North End,buy
2011-03-31,382.32352941176,South Boston,buy
2011-03-31,310.37323943662,Jamaica Plain,buy
2011-03-31,736.33561887168,Back Bay,buy
2011-03-31,310.18661971831,Jamaica Plain,buy
2011-03-31,383.35188866799,South Boston,buy
2011-03-31,334.57024196461,Brighton,buy
2011-03-31,443.45302755985,Charlestown,buy
2011-03-31,241.23153535142,Roslindale,buy
2011-03-31,3.7781454939562,Back Bay,rent
2011-03-31,261.98292843073,West Roxbury,buy
2011-03-31,620.09237875289,North End,buy
2011-03-31,186.42025660271,South Dorchester,buy
2011-03-31,628.85758215476,South End,buy
2011-03-31,261.98292843073,West Roxbury,buy
2011-03-31,195.02117760346,Hyde Park,buy
2011-03-31,3.7781454939562,Back Bay,rent
2011-03-31,333.33333333333,Brighton,buy
2011-03-31,223.73356401384,East Boston,buy
2011-03-31,241.23153535142,Roslindale,buy
2011-04-30,598.82352941176,South End,buy
2011-04-30,3.3309213699952,South End,rent
2011-04-30,328.74597775122,Brighton,buy
2011-04-30,618.58407079646,South End,buy
2011-04-30,200.75519194462,Hyde Park,buy
2011-04-30,199.95674183974,South Dorchester,buy
2011-04-30,3.1847133757962,Kenmore,rent
2011-04-30,224.89954481243,East Boston,buy
2011-04-30,3.6446469248292,Back Bay,rent
2011-04-30,605.94795539033,North End,buy
2011-04-30,224.34782608696,East Boston,buy
2011-04-30,190.6887755102,Hyde Park,buy
2011-04-30,605.08083140878,North End,buy
2011-04-30,247.61609907121,Roslindale,buy
2011-04-30,268.99598393574,West Roxbury,buy
2011-04-30,247.47341411894,Roslindale,buy
2011-04-30,3.4095452273863,South End,rent
2011-04-30,307.31707317073,Jamaica Plain,buy
2011-04-30,724.45308303792,Back Bay,buy
2011-04-30,2.3573200992556,South Boston,rent
2011-04-30,445.69391718902,Charlestown,buy
2011-04-30,389.85294117647,South Boston,buy
2011-04-30,2.3589175603574,South Boston,rent
2011-04-30,445.58943390634,Charlestown,buy
2011-04-30,328.74597775122,Brighton,buy
2011-04-30,308.3898827884,Jamaica Plain,buy
2011-04-30,265.62105051028,West Roxbury,buy
2011-04-30,3.6405052805964,Back Bay,rent
2011-04-30,187.35806207419,South Dorchester,buy
2011-04-30,392.00151425293,South Boston,buy
2011-04-30,727.84810126582,Back Bay,buy
2011-05-31,3.2967032967033,Kenmore,rent
2011-05-31,632.90363448842,North End,buy
2011-05-31,226.16741259087,East Boston,buy
2011-05-31,605.47980815472,South End,buy
2011-05-31,334.184560164,Brighton,buy
2011-05-31,189.1995936653,South Dorchester,buy
2011-05-31,198.70848161045,Hyde Park,buy
2011-05-31,226.88356164384,East Boston,buy
2011-05-31,307.03125,Jamaica Plain,buy
2011-05-31,620.12411347518,South End,buy
2011-05-31,242.82511210762,Roslindale,buy
2011-05-31,334.5498783455,Brighton,buy
2011-05-31,3.2912332838039,South End,rent
2011-05-31,242.04993229143,Roslindale,buy
2011-05-31,459.67741935484,Charlestown,buy
2011-05-31,2.4118871705643,South Boston,rent
2011-05-31,200.75757575758,South Dorchester,buy
2011-05-31,396.45526980481,South Boston,buy
2011-05-31,397.41035856574,South Boston,buy
2011-05-31,2.411714039621,South Boston,rent
2011-05-31,201.20245518843,Hyde Park,buy
2011-05-31,305.13611982593,Jamaica Plain,buy
2011-05-31,631.54943313422,North End,buy
2011-05-31,3.2912332838039,South End,rent
2011-05-31,459.58618442489,Charlestown,buy
2011-05-31,3.6211699164345,Back Bay,rent
2011-05-31,3.6329084206318,Back Bay,rent
2011-05-31,753.81679389313,Back Bay,buy
2011-05-31,270.9725315516,West Roxbury,buy
2011-05-31,759.71731448763,Back Bay,buy
2011-05-31,270.78125,West Roxbury,buy
2011-06-30,213.12872975277,East Boston,buy
2011-06-30,334.83526088857,Brighton,buy
2011-06-30,2.4271844660194,South Boston,rent
2011-06-30,754.62962962963,Back Bay,buy
2011-06-30,242.92297564187,Roslindale,buy
2011-06-30,206.47139209552,Hyde Park,buy
2011-06-30,262.81597192824,West Roxbury,buy
2011-06-30,389.70588235294,South Boston,buy
2011-06-30,3.1794414735591,South End,rent
2011-06-30,746.2090981644,Back Bay,buy
2011-06-30,2.4237833158123,South Boston,rent
2011-06-30,335.12064343164,Brighton,buy
2011-06-30,3.7232102143183,Back Bay,rent
2011-06-30,201.13924415255,South Dorchester,buy
2011-06-30,610.48034934498,South End,buy
2011-06-30,391.5334332436,South Boston,buy
2011-06-30,214.00580551524,East Boston,buy
2011-06-30,191.10324633055,South Dorchester,buy
2011-06-30,3.7179487179487,Back Bay,rent
2011-06-30,305.31561461794,Jamaica Plain,buy
2011-06-30,649.58261134267,North End,buy
2011-06-30,3.2,South End,rent
2011-06-30,648.09160305344,North End,buy
2011-06-30,449.2600422833,Charlestown,buy
2011-06-30,303.92363009378,Jamaica Plain,buy
2011-06-30,3.2438509214624,Kenmore,rent
2011-06-30,206.69975186104,Hyde Park,buy
2011-06-30,449.23735098458,Charlestown,buy
2011-06-30,263.54862657758,West Roxbury,buy
2011-06-30,242.91897769948,Roslindale,buy
2011-06-30,628.36624775584,South End,buy
2011-07-31,301.0325655282,Jamaica Plain,buy
2011-07-31,3.6912751677852,Back Bay,rent
2011-07-31,328.76712328767,Brighton,buy
2011-07-31,3.1534750101285,South End,rent
2011-07-31,625.19561815336,South End,buy
2011-07-31,3.2828282828283,Kenmore,rent
2011-07-31,243.65004703669,Roslindale,buy
2011-07-31,301.0325655282,Jamaica Plain,buy
2011-07-31,647.90764790765,North End,buy
2011-07-31,2.5624450619502,South Boston,rent
2011-07-31,226.43253234751,East Boston,buy
2011-07-31,196.64299385197,Hyde Park,buy
2011-07-31,449.81784241488,Charlestown,buy
2011-07-31,220.62172835863,East Boston,buy
2011-07-31,394.53494107263,South Boston,buy
2011-07-31,609.02434692401,South End,buy
2011-07-31,264.72011385199,West Roxbury,buy
2011-07-31,194.62547608972,South Dorchester,buy
2011-07-31,243.28651133928,Roslindale,buy
2011-07-31,3.0383091149273,South End,rent
2011-07-31,448.76795217613,Charlestown,buy
2011-07-31,328.76712328767,Brighton,buy
2011-07-31,187.14285699069,South Dorchester,buy
2011-07-31,263.74671121864,West Roxbury,buy
2011-07-31,393.28608593038,South Boston,buy
2011-07-31,742.37288135593,Back Bay,buy
2011-07-31,2.5532139874898,South Boston,rent
2011-07-31,3.6548223350254,Back Bay,rent
2011-07-31,647.90764790765,North End,buy
2011-07-31,749.39143135346,Back Bay,buy
2011-07-31,196.58886894075,Hyde Park,buy
2011-08-31,3.6253331179843,Back Bay,rent
2011-08-31,192.53897550111,South Dorchester,buy
2011-08-31,626.57091561939,South End,buy
2011-08-31,607.32113144759,South End,buy
2011-08-31,214.79803319726,East Boston,buy
2011-08-31,337.48886910062,Brighton,buy
2011-08-31,2.5581395348837,South Boston,rent
2011-08-31,451.85185185185,Charlestown,buy
2011-08-31,701.54758181662,North End,buy
2011-08-31,302.54499263219,Jamaica Plain,buy
2011-08-31,3.1138613861386,South End,rent
2011-08-31,3.4712107085341,Kenmore,rent
2011-08-31,265.9676112302,West Roxbury,buy
2011-08-31,302.15497478221,Jamaica Plain,buy
2011-08-31,702.44263508512,North End,buy
2011-08-31,385.78947368421,South Boston,buy
2011-08-31,453.07644499689,Charlestown,buy
2011-08-31,215.34701237547,East Boston,buy
2011-08-31,189.52619170835,Hyde Park,buy
2011-08-31,201.52091254753,South Dorchester,buy
2011-08-31,748.13358208955,Back Bay,buy
2011-08-31,264.72011385199,West Roxbury,buy
2011-08-31,2.5668637204094,South Boston,rent
2011-08-31,188.94733359799,Hyde Park,buy
2011-08-31,337.48886910062,Brighton,buy
2011-08-31,385.78947368421,South Boston,buy
2011-08-31,3.2166887926971,South End,rent
2011-08-31,234.26212590299,Roslindale,buy
2011-08-31,3.6331701085799,Back Bay,rent
2011-08-31,234.26212590299,Roslindale,buy
2011-08-31,754.55729166667,Back Bay,buy
2011-09-30,2.4731182795699,South Boston,rent
2011-09-30,339.27711082744,Brighton,buy
2011-09-30,442.9084731044,Charlestown,buy
2011-09-30,294.03701165182,Jamaica Plain,buy
2011-09-30,189.33757047123,South Dorchester,buy
2011-09-30,764.820473644,Back Bay,buy
2011-09-30,257.61681406707,West Roxbury,buy
2011-09-30,3.125,South End,rent
2011-09-30,3.4455150327158,Kenmore,rent
2011-09-30,689.57153231663,North End,buy
2011-09-30,228.82115865029,Roslindale,buy
2011-09-30,3.125,South End,rent
2011-09-30,3.9766702014846,Back Bay,rent
2011-09-30,442.24422442244,Charlestown,buy
2011-09-30,228.82115865029,Roslindale,buy
2011-09-30,189.65844402277,Hyde Park,buy
2011-09-30,213.92720131531,East Boston,buy
2011-09-30,189.65844402277,Hyde Park,buy
2011-09-30,391.0447761194,South Boston,buy
2011-09-30,339.18770581778,Brighton,buy
2011-09-30,212.77173913044,East Boston,buy
2011-09-30,197.77430360953,South Dorchester,buy
2011-09-30,2.4731182795699,South Boston,rent
2011-09-30,3.9553376524645,Back Bay,rent
2011-09-30,258.80177514793,West Roxbury,buy
2011-09-30,391.0447761194,South Boston,buy
2011-09-30,616.36363636364,South End,buy
2011-09-30,697.29961925956,North End,buy
2011-09-30,756.65249482044,Back Bay,buy
2011-09-30,625.03828526716,South End,buy
2011-09-30,294.03701165182,Jamaica Plain,buy
2011-10-31,677.98594847775,North End,buy
2011-10-31,2.3516237402016,South Boston,rent
2011-10-31,761.02328141407,Back Bay,buy
2011-10-31,293.34778609907,Jamaica Plain,buy
2011-10-31,441.39650245512,Charlestown,buy
2011-10-31,338.02816901408,Brighton,buy
2011-10-31,192.03079534433,Hyde Park,buy
2011-10-31,624.24603174603,South End,buy
2011-10-31,191.56159068865,Hyde Park,buy
2011-10-31,388.55054811206,South Boston,buy
2011-10-31,3.2679738562091,South End,rent
2011-10-31,682.95849148026,North End,buy
2011-10-31,233.17030744337,Roslindale,buy
2011-10-31,3.2679738562091,South End,rent
2011-10-31,178.06236080178,South Dorchester,buy
2011-10-31,337.28331527627,Brighton,buy
2011-10-31,388.55054811206,South Boston,buy
2011-10-31,764.49912126538,Back Bay,buy
2011-10-31,4.1322314049587,Back Bay,rent
2011-10-31,261.92794547225,West Roxbury,buy
2011-10-31,263.08479532164,West Roxbury,buy
2011-10-31,233.17030744337,Roslindale,buy
2011-10-31,188.74680306905,South Dorchester,buy
2011-10-31,215.01272264631,East Boston,buy
2011-10-31,2.34883239796,South Boston,rent
2011-10-31,213.92720131531,East Boston,buy
2011-10-31,611.57394524477,South End,buy
2011-10-31,4.0641972702969,Back Bay,rent
2011-10-31,441.39650245512,Charlestown,buy
2011-10-31,293.34778609907,Jamaica Plain,buy
2011-10-31,3.5051759834369,Kenmore,rent
2011-11-30,204.51832907076,East Boston,buy
2011-11-30,3.8668098818475,Back Bay,rent
2011-11-30,653.08641975309,North End,buy
2011-11-30,618.73350923483,South End,buy
2011-11-30,762.99588949431,Back Bay,buy
2011-11-30,3.5051759834369,Kenmore,rent
2011-11-30,388.55054811206,South Boston,buy
2011-11-30,428.82382635033,Charlestown,buy
2011-11-30,428.82382635033,Charlestown,buy
2011-11-30,335.46325878594,Brighton,buy
2011-11-30,289.74542958757,Jamaica Plain,buy
2011-11-30,176.11642221058,South Dorchester,buy
2011-11-30,388.37194600532,South Boston,buy
2011-11-30,3.1271716469771,South End,rent
2011-11-30,760.0,Back Bay,buy
2011-11-30,653.20987654321,North End,buy
2011-11-30,180.90350667901,Hyde Park,buy
2011-11-30,260.0,West Roxbury,buy
2011-11-30,230.1084387565,Roslindale,buy
2011-11-30,289.16827852998,Jamaica Plain,buy
2011-11-30,185.03712164477,South Dorchester,buy
2011-11-30,3.8564818640007,Back Bay,rent
2011-11-30,336.74571390001,Brighton,buy
2011-11-30,2.2907488986784,South Boston,rent
2011-11-30,204.51832907076,East Boston,buy
2011-11-30,604.22535211268,South End,buy
2011-11-30,181.7206161007,Hyde Park,buy
2011-11-30,259.02072909221,West Roxbury,buy
2011-11-30,2.2882315921963,South Boston,rent
2011-11-30,3.1271716469771,South End,rent
2011-11-30,230.1084387565,Roslindale,buy
2011-12-31,179.35808684707,Hyde Park,buy
2011-12-31,2.4046222105,South Boston,rent
2011-12-31,661.62790697674,North End,buy
2011-12-31,335.46325878594,Brighton,buy
2011-12-31,169.95493360182,South Dorchester,buy
2011-12-31,204.51832907076,East Boston,buy
